external_user_id,interaction_count
u151488,15
u15151,44
u15170,20
u151724,57
u151818,138
u151840,12
u151869,30
u151898,9
u15190871,7
u151949,16
u15198645,19
u151994,59
u15200,8
u152023,8
u152057,24
u152083,9
u152117,59
u152151,13
u152245,15
u15229802,11
u152364,9
u152383,50
u15240795,8
u15250492,13
u152598,73
u152605,7
u152670,15
u152934,9
u152952,16
u152962,33
u152994,22
u153022,17
u153045,27
u153112,23
u153225,45
u15327745,11
u153302,51
u153331,8
u153354,12
u153357,33
u15342255,9
u153439,20
u153440,20
u15346534,15
u153482,15
u153525,59
u15364309,24
u153687,36
u153772,9
u153780,22
u153790,11
u153827,8
u153859,9
u153866,16
u153904,18
u15394027,8
u153944,20
u153984,25
u154003,18
u15401550,8
u154080,22
u154224,17
u154241,14
u15431901,7
u154331,12
u154392,14
u154447,6
u15444882,11
u154458,53
u154762,21
u15478878,13
u154789,25
u154807,12
u154922,22
u15495,18
u154952,13
u155073,25
u155192,10
u15528457,15
u15538204,12
u155527,44
u15562798,11
u155745,14
u155788,11
u155804,8
u15586,20
u155906,8
u155921,19
u155939,22
u156003,11
u15615555,8
u156163,31
u156180,21
u156261,39
u156347,97
u156386,26
u156406,17
u15644003,12
u156482,15
u156537,25
u15658169,7
u156602,13
u156607,15
u15665397,9
u15666013,8
u156690,15
u156741,15
u156776,17
u156797,15
u15680374,12
u156936,16
u157003,21
u15700636,8
u15703652,13
u157109,12
u157111,25
u157213,9
u157219,8
u15732058,10
u15732700,9
u157360,17
u157380,11
u157462,9
u157620,15
u157758,28
u15779033,9
u157854,30
u157865,13
u15787,9
u157873,51
u157885,20
u15789071,15
u157913,44
u157967,16
u158016,28
u158017,8
u158024,30
u158075,21
u158219,44
u158220,10
u158276,15
u15830193,10
u158303,24
u158422,10
u158478,8
u158481,14
u158498,70
u158509,56
u158570,13
u15866388,10
u158752,19
u158821,18
u158887,11
u159038,21
u159096,13
u159196,11
u15919697,11
u159207,9
u159212,23
u159265,38
u159380,20
u159437,79
u159485,90
u15951515,12
u15961543,12
u159679,14
u159750,21
u159828,17
u15996780,9
u160040,15
u160105,8
u160181,20
u160190,41
u160226,79
u160295,43
u160372,20
u160406,9
u160476,14
u160604,19
u160673,37
u160683,26
u160793,18
u160933,12
u160963,21
u160996,22
u16101739,7
u161024,38
u16103506,15
u161088,30
u16112332,7
u161135,16
u161183,10
u161190,18
u16131,20
u161326,14
u161428,38
u161458,87
u161704,28
u161751,36
u161808,23
u161874,12
u161895,44
u162003,36
u162093,25
u162107,132
u162130,29
u162145,46
u162150,25
u162179,23
u162197,8
u162202,32
u162224,12
u162257,71
u162290,15
u162410,11
u162415,22
u162487,28
u162679,12
u16272686,11
u162736,69
u162756,13
u162816,32
u162829,7
u162838,16
u16289,22
u16317255,11
u163335,50
u163412,12
u16343,7
u163447,10
u16348839,11
u16353173,11
u163583,27
u16361,13
u163664,17
u163726,8
u163813,28
u163825,38
u163849,11
u16392,11
u164021,15
u164030,27
u164037,30
u164051,11
u164052,10
u16416322,10
u16422112,10
u16430654,12
u164322,9
u164356,30
u164372,26
u164392,14
u164396,10
u164491,14
u164513,26
u164521,21
u16469664,7
u164822,12
u164872,29
u164934,66
u165046,10
u165148,67
u165190,10
u165357,8
u16538,26
u165418,33
u165493,11
u165517,40
u165524,49
u165532,43
u165555,15
u165601,37
u165646,9
u165678,10
u16589,10
u165935,11
u165974,16
u165998,16
u166023,17
u166038,13
u166301,13
u16633901,13
u166435,10
u166446,23
u166449,51
u166462,12
u166464,25
u166514,69
u166527,43
u166673,11
u166763,13
u166769,7
u166787,31
u16683,29
u166863,10
u166875,94
u16688,31
u166898,24
u167005,12
u167032,37
u16710343,9
u167124,18
u167165,72
u167213,44
u16727,13
u167398,12
u167482,17
u167532,13
u167606,66
u16768315,13
u167718,104
u167780,28
u167792,14
u167933,9
u167952,11
u167958,14
u168025,29
u168122,24
u168420,16
u168469,31
u168496,37
u168635,12
u168771,12
u168804,17
u168815,45
u168834,60
u16885507,9
u168949,13
u169290,23
u169295,11
u169323,9
u169331,43
u16935719,8
u169426,35
u169520,27
u169675,30
u169803,37
u169841,9
u169907,10
u169945,30
u169948,10
u169950,15
u170071,40
u170219,27
u170224,20
u170229,17
u17024442,9
u170245,43
u170284,20
u170323,13
u170329,63
u170400,13
u170469,30
u170477,13
u170485,10
u170668,22
u170694,9
u170810,11
u171043,19
u171053,18
u171116,36
u17114,10
u171188,11
u171214,9
u171233,10
u171292,18
u171326,56
u171328,13
u171351,10
u171356,12
u171378,60
u171588,14
u171844,12
u17192,17
u17194689,13
u171967,10
u172014,23
u172047,25
u172101,73
u172148,8
u172341,8
u172350,25
u172383,21
u172431,18
u172452,18
u172476,18
u172599,21
u172655,19
u172783,9
u172803,21
u172824,11
u172891,34
u17290837,10
u172937,98
u173028,13
u173154,14
u173193,18
u173250,27
u173312,28
u17333,24
u173341,15
u173347,13
u173448,8
u173487,8
u173528,11
u173564,19
u173580,19
u173603,21
u173741,11
u17375099,11
u173752,13
u173866,39
u173887,35
u173921,24
u173964,29
u173997,25
u174104,19
u17423074,10
u17424,20
u17425231,9
u174321,13
u174332,122
u174419,29
u174431,25
u174500,17
u17456157,12
u174805,6
u174816,15
u174818,16
u174908,36
u175297,12
u175374,23
u175452,23
u17547548,12
u175582,19
u17558684,6
u175942,18
u175946,18
u175974,12
u176003,22
u176026,15
u176058,16
u176297,9
u176309,23
u176400,37
u176404,9
u176456,22
u176652,19
u176653,13
u176819,15
u176901,12
u176919,30
u177018,12
u177045,11
u177134,14
u177440,43
u177558,11
u177615,31
u17762,25
u17776534,9
u177769,18
u17799828,9
u178092,16
u178137,35
u17814284,14
u178151,50
u178180,11
u1785,9
u178510,13
u178557,13
u178744,72
u178786,18
u178878,13
u17890527,12
u179028,16
u179061,25
u17916123,10
u179197,12
u179355,8
u17945,13
u179496,9
u179514,46
u179614,48
u179688,15
u179699,17
u179753,21
u179833,25
u179865,25
u17990,13
u17993457,7
u179945,16
u179977,24
u18000123,18
u180040,20
u180281,24
u180352,48
u180468,9
u180561,22
u180587,8
u180773,18
u180846,29
u180957,9
u180983,13
u181098,26
u181100,8
u181232,10
u181344,9
u181378,49
u181390,14
u181396,9
u18151786,9
u181634,77
u181657,13
u181702,32
u181746,11
u181775,7
u181849,9
u181879,13
u182015,21
u182136,55
u182217,11
u182236,25
u182281,8
u182389,47
u182576,17
u182579,11
u182625,17
u182638,12
u182671,35
u18282064,6
u18282115,10
u182848,14
u182885,20
u182924,88
u183011,12
u183051,24
u183141,23
u183247,13
u183289,11
u183340,83
u183467,10
u183538,10
u183914,73
u183944,10
u18395346,12
u183989,95
u184140,23
u184176,17
u18423854,26
u184254,33
u184367,19
u184376,10
u184479,8
u184482,16
u184559,20
u184582,19
u184853,10
u185069,15
u185165,24
u185221,30
u185287,24
u185291,36
u185308,36
u185508,9
u185575,17
u185576,16
u185596,11
u185714,36
u185723,38
u185755,31
u185886,10
u185925,28
u185952,11
u185983,11
u186140,11
u186268,10
u186336,15
u186357,18
u186479,33
u1865575,17
u1865576,14
u186558,52
u1865689,19
u1865695,15
u1865714,355
u1865719,30
u1865722,11
u1865781,18
u1865846,91
u1866064,10
u1866083,11
u1866086,18
u1866144,14
u1866276,37
u1866280,50
u1866340,18
u1866345,18
u186638,16
u1866453,56
u1866630,71
u1866713,27
u1866722,43
u1866752,22
u1866760,34
u186680,13
u1866870,37
u1866932,28
u1866995,11
u1867027,48
u1867048,30
u1867103,60
u1867134,34
u186732,9
u1867387,20
u1867435,27
u1867620,57
u186765,12
u1867671,44
u1867755,14
u1867853,10
u1867897,11
u1868018,17
u1868030,15
u1868082,22
u1868090,32
u1868173,14
u1868236,10
u1868268,29
u1868273,25
u1868300,11
u1868335,23
u1868342,56
u1868354,56
u1868488,10
u1868585,8
u1868587,29
u1868630,13
u1868676,13
u1868957,8
u1868960,42
u1869007,77
u1869084,7
u1869093,11
u1869217,11
u1869245,32
u1869263,57
u1869377,23
u1869422,95
u1869443,13
u1869458,30
u1869462,44
u1869511,36
u1869549,28
u1869564,89
u1869573,13
u1869591,19
u1869704,9
u1869707,44
u1869711,12
u1869814,81
u1869883,77
u1869893,17
u1869918,35
u186997,39
u1870079,16
u1870162,46
u1870163,35
u1870284,12
u1870305,35
u1870358,33
u1870412,9
u1870438,24
u1870439,41
u1870468,40
u187047,20
u1870496,17
u1870612,12
u187063,10
u1870633,66
u1870719,19
u1870753,48
u1870822,14
u1870918,19
u1871057,62
u1871163,9
u1871173,34
u1871193,13
u1871299,16
u1871386,8
u1871400,12
u1871441,22
u1871442,18
u1871477,190
u1871628,12
u1871648,30
u1871671,25
u1871701,14
u1871734,26
u1871795,16
u1871796,47
u1871842,30
u1871948,33
u1871953,36
u1871982,38
u1872033,50
u1872097,30
u1872123,10
u1872150,15
u1872359,12
u1872585,13
u1872599,47
u1872746,53
u1872758,19
u1872843,66
u1872913,12
u1872973,25
u1873066,39
u1873178,11
u187319,16
u187329,11
u1873314,34
u1873405,8
u1873510,7
u1873644,11
u1873683,43
u1873727,8
u187380,61
u1873920,21
u1873962,22
u1873992,161
u1874110,11
u1874181,16
u1874237,73
u1874277,31
u1874333,20
u1874339,35
u1874359,17
u1874389,15
u187441,40
u1874466,21
u187450,15
u1874518,54
u1874523,31
u1874536,57
u1874538,11
u1874576,29
u1874583,53
u1874683,25
u1874695,25
u1874698,20
u1874775,46
u1874850,16
u1874874,8
u1874981,67
u1874988,58
u1875063,13
u1875177,29
u1875288,14
u1875386,31
u1875464,15
u1875502,7
u1875560,22
u187565,12
u1875697,8
u1875886,63
u1876107,29
u1876143,45
u1876242,10
u1876269,57
u1876278,362
u1876339,29
u1876461,22
u1876473,14
u1876717,35
u1876762,20
u1876773,16
u1876776,34
u1876790,69
u1876810,31
u1876899,32
u1876962,46
u1876971,18
u1876990,282
u187703,13
u187709,13
u1877115,7
u1877307,61
u1877361,154
u1877423,50
u1877450,42
u1877468,26
u1877548,8
u1877692,27
u1877764,34
u1877822,14
u1877880,19
u1877928,11
u1877950,9
u1877971,97
u1877986,7
u1878000,29
u1878179,175
u1878180,19
u1878406,25
u1878435,33
u1878507,17
u1878538,31
u1878581,63
u1878638,20
u1878643,61
u1878708,34
u1878816,15
u1878872,149
u1878950,12
u1879171,71
u1879203,60
u1879217,9
u1879228,16
u1879229,51
u1879235,18
u1879278,12
u1879286,23
u1879289,25
u187933,15
u1879341,15
u1879364,15
u1879393,16
u1879559,39
u1879592,24
u1879685,12
u1879764,15
u187978,26
u1879882,193
u1879959,21
u1880016,22
u1880181,26
u1880230,15
u1880315,17
u1880411,12
u1880419,13
u1880454,37
u188060,27
u1880679,14
u1880729,12
u1880738,108
u1880883,18
u1880887,37
u1880913,105
u1880955,33
u1880988,22
u1880989,20
u1881028,9
u1881131,16
u1881205,55
u1881229,152
u188129,51
u1881309,45
u1881318,178
u1881330,24
u1881445,10
u1881520,57
u1881587,67
u1881625,11
u1881647,57
u188165,10
u1881653,33
u1881793,30
u1881825,36
u1881872,37
u1881926,36
u1881961,20
u1882043,15
u1882260,11
u1882278,62
u1882279,38
u1882315,21
u1882351,71
u1882432,19
u188245,16
u1882451,18
u1882452,14
u1882511,7
u1882571,33
u18826,13
u1882605,23
u1882735,50
u1882847,21
u188292,26
u1882974,54
u1883001,12
u1883055,46
u1883139,13
u1883203,40
u1883228,18
u1883396,28
u1883441,7
u18835,12
u1883511,27
u1883541,20
u1883567,40
u1883569,38
u1883616,28
u1883627,21
u1883726,15
u1883785,25
u1883881,87
u1883899,18
u1884190,84
u188425,13
u1884323,20
u1884364,42
u1884389,11
u1884408,128
u1884671,12
u1884770,123
u1884784,23
u1884810,12
u1884845,39
u1884872,34
u1884988,29
u1885027,46
u18850632,12
u1885110,27
u1885179,9
u1885258,10
u1885386,17
u1885447,45
u1885516,19
u1885609,116
u1885661,14
u1885804,26
u1885857,9
u1885882,12
u1885923,153
u1885981,30
u1886068,21
u1886114,10
u1886181,12
u188621,43
u1886287,38
u1886290,31
u1886363,13
u1886407,19
u188644,22
u1886527,21
u1886559,19
u1886601,16
u1886617,16
u1886659,22
u1886690,16
u1886718,9
u1886744,31
u1886821,8
u1886855,7
u1886907,35
u1887007,57
u1887262,9
u188729,12
u1887546,14
u1887555,103
u1887559,12
u1887600,10
u1887602,24
u1887666,12
u1887726,9
u1887789,12
u1887808,13
u1887933,72
u1888001,11
u1888053,8
u1888110,19
u1888135,31
u188815,10
u1888191,30
u1888441,18
u1888521,30
u1888526,10
u1888676,14
u1888709,87
u1888799,20
u1888836,30
u1888860,57
u1888861,57
u1888942,21
u1889027,29
u1889047,17
u1889166,11
u1889196,31
u188921,15
u1889234,168
u1889377,29
u1889407,16
u1889450,12
u1889455,16
u188955,13
u1889567,18
u1889568,74
u1889588,12
u1889630,14
u1889722,35
u1889780,15
u188979,12
u1889795,6
u1889939,81
u1889962,41
u1889966,10
u1890042,18
u1890106,20
u1890121,10
u1890203,34
u1890244,32
u1890305,11
u1890480,13
u1890530,15
u1890587,18
u1890630,20
u1890639,43
u1890640,25
u1890642,15
u1890671,56
u1890799,15
u1890907,10
u1890981,11
u1891071,30
u1891256,102
u1891266,63
u1891297,92
u1891416,11
u1891537,24
u1891553,10
u189166,40
u1891822,37
u1891836,93
u189189,13
u189190,37
u1892035,33
u1892051,16
u1892084,8
u1892111,16
u1892328,11
u1892459,12
u1892483,9
u1892619,44
u1892732,14
u1892740,13
u1892743,16
u1892827,29
u1892849,32
u1892998,7
u1893015,22
u1893032,15
u1893055,17
u1893207,10
u1893324,9
u189342,12
u1893453,33
u1893463,11
u1893474,48
u1893490,24
u1893519,18
u1893582,10
u1893649,8
u1893659,37
u1893669,7
u1893677,71
u1893701,46
u1893715,14
u1893722,69
u1893775,61
u1893817,97
u1893829,43
u1893858,19
u1893860,27
u1893983,13
u189400,19
u1894056,32
u1894068,88
u1894114,17
u1894171,37
u189421,21
u1894228,28
u1894255,14
u1894268,12
u1894273,17
u189429,17
u1894304,24
u1894315,8
u1894359,17
u18944122,11
u1894464,44
u1894497,44
u1894557,32
u1894603,36
u1894614,14
u1894700,26
u1894739,10
u1894771,47
u1894823,17
u1894873,20
u1894888,38
u1895047,75
u1895100,10
u1895175,12
u1895361,73
u1895366,9
u1895439,17
u1895492,60
u1895518,11
u1895519,13
u1895749,58
u1895800,73
u1895848,9
u1895893,47
u1896024,51
u1896031,12
u1896261,44
u1896329,8
u1896364,16
u189639,19
u1896412,25
u1896493,36
u1896583,23
u1896626,57
u1896732,18
u1896753,127
u1896804,19
u1896820,30
u1896822,11
u1896848,9
u1896874,31
u1896898,28
u1896919,25
u1896926,68
u1897024,19
u1897047,14
u1897074,12
u1897108,19
u1897124,18
u1897181,40
u1897434,16
u1897509,24
u1897596,93
u1897625,32
u189764,9
u1897739,15
u1897883,17
u1897923,39
u1897951,20
u1897988,13
u1898081,13
u1898174,12
u1898202,18
u1898251,21
u1898274,12
u1898280,25
u1898302,25
u1898374,11
u1898382,149
u1898391,54
u1898392,19
u1898501,24
u1898577,14
u1898589,64
u1898628,10
u1898656,16
u1898690,23
u1898704,61
u1898719,53
u1898740,15
u1898807,100
u1898808,12
u1898844,18
u1898849,15
u1898902,57
u1898949,25
u1899025,13
u1899122,14
u1899158,10
u189917,12
u1899209,17
u1899234,9
u189929,27
u1899361,15
u1899585,10
u1899644,32
u1899757,60
u1899836,40
u1899855,13
u1899877,16
u1899886,14
u1899974,46
u1900083,10
u1900162,10
u1900269,8
u1900317,30
u1900346,29
u1900367,22
u1900375,44
u1900427,32
u1900445,12
u1900678,14
u1900690,12
u1900762,10
u1900852,33
u1900905,70
u1900977,11
u1900982,15
u1901029,18
u1901122,11
u1901150,360
u1901201,8
u1901268,18
u1901297,25
u1901398,24
u1901484,165
u1901672,9
u1901681,9
u1901763,9
u1901773,86
u1901808,55
u1901980,39
u1902031,24
u1902070,31
u1902160,9
u1902302,10
u1902347,31
u1902384,25
u1902491,14
u1902505,19
u1902539,22
u1902625,44
u1902629,42
u1902642,22
u1902663,11
u1902675,23
u1902713,28
u1902756,19
u1902802,39
u1902954,39
u1902957,10
u1902965,18
u1902991,14
u190307,62
u1903080,7
u1903089,34
u1903099,106
u1903162,18
u1903220,28
u1903255,20
u1903269,9
u1903372,9
u1903400,8
u1903604,17
u1903605,9
u1903610,11
u1903628,35
u1903676,33
u1903721,105
u1903727,15
u1903804,105
u1903851,70
u190391,11
u1903965,14
u1904018,94
u1904041,32
u190406,25
u1904094,13
u1904119,22
u190412,11
u1904124,12
u1904127,70
u1904458,25
u1904673,42
u1904761,23
u1904847,49
u1904861,15
u1904914,56
u1904933,11
u1904977,13
u19050224,9
u1905206,99
u1905226,8
u1905273,14
u1905463,13
u1905505,61
u1905518,49
u1905571,28
u1905582,22
u1905584,28
u1905587,32
u1905595,12
u1905596,158
u1905647,16
u1905792,13
u1905832,35
u1905877,74
u1905884,13
u1905909,79
u190591,15
u1905963,21
u1905974,21
u190601,9
u1906021,20
u1906118,9
u190614,24
u1906159,40
u1906450,95
u1906472,53
u1906487,17
u1906513,24
u1906520,45
u1906546,37
u1906573,8
u1906590,55
u1906648,40
u1906652,48
u1906671,40
u1906752,37
u1906949,55
u1906950,26
u1906957,72
u1907065,36
u1907129,15
u1907212,82
u190736,14
u1907399,86
u1907401,19
u1907428,91
u1907533,27
u1907697,239
u1907793,12
u1907979,67
u1907985,45
u1908087,10
u1908109,15
u1908197,14
u1908208,63
u1908235,10
u1908499,55
u1908577,16
u1908601,11
u1908620,9
u1908661,42
u1908684,66
u1908780,10
u190881,24
u190885,12
u1908884,143
u1908896,36
u1908933,7
u1908981,58
u1909168,53
u1909200,72
u1909205,31
u1909212,33
u1909230,12
u1909345,31
u190938,6
u1909385,14
u1909409,9
u1909515,23
u1909564,408
u1909600,12
u1909631,97
u1909734,18
u1909740,29
u1909742,79
u1909927,127
u1909950,17
u1909979,11
u1910003,24
u1910042,26
u1910112,11
u1910153,48
u1910189,10
u1910258,15
u1910346,36
u1910389,12
u1910397,18
u1910485,13
u1910507,79
u1910532,10
u1910539,35
u1910560,9
u1910689,51
u1910782,48
u1910837,14
u1910899,19
u1910913,16
u1910938,13
u1911006,12
u1911067,32
u1911278,99
u1911309,14
u1911312,26
u1911345,73
u1911422,15
u1911439,13
u191145,68
u1911517,11
u1911585,10
u1911623,15
u1911669,82
u1911677,71
u1911690,21
u1911779,52
u1911798,9
u1911856,23
u1912017,13
u1912071,22
u1912136,7
u1912206,21
u1912239,111
u1912271,10
u191231,23
u1912330,13
u1912333,108
u1912401,14
u1912487,54
u1912536,10
u1912560,8
u1912757,71
u191309,10
u1913185,30
u1913197,59
u1913262,10
u1913305,9
u1913445,143
u1913479,16
u1913576,14
u1913626,35
u1913680,27
u1913686,13
u1913736,13
u1913757,42
u1913786,21
u1913817,109
u1913843,23
u1913986,25
u1913996,35
u1913998,21
u1914018,11
u1914060,61
u1914170,57
u1914218,94
u1914234,36
u1914237,17
u1914277,9
u1914406,12
u1914415,19
u1914535,31
u1914538,36
u1914580,71
u1914606,16
u1914659,18
u1914748,13
u1914792,19
u1914830,14
u1914837,11
u1914847,12
u1914865,61
u1914936,14
u1914978,33
u1915196,23
u1915236,9
u1915271,10
u1915282,31
u1915329,56
u1915406,77
u1915627,24
u1915737,12
u1915836,15
u1915855,9
u1915985,9
u1916052,15
u1916123,18
u1916324,10
u1916342,7
u1916407,25
u1916485,13
u1916498,77
u1916500,15
u191656,25
u1916626,39
u1916640,8
u1916685,39
u1916753,61
u1916761,17
u1916798,16
u1916819,9
u1916907,8
u1916965,39
u19170,12
u1917074,47
u1917146,44
u1917197,44
u1917284,40
u1917409,42
u1917420,269
u1917430,35
u1917432,6
u1917596,26
u1917636,7
u1917684,105
u1917721,13
u1917738,28
u1917783,20
u1917878,11
u1917880,13
u1917891,20
u1917911,12
u1917935,66
u1918034,31
u1918043,17
u1918081,49
u1918082,57
u1918176,42
u1918239,15
u191831,12
u1918539,42
u1918561,23
u1918595,24
u1918630,43
u1918639,8
u1918643,20
u1918712,15
u1918731,20
u1918739,17
u1918761,18
u1918807,165
u1918831,15
u1919068,51
u1919072,18
u1919176,22
u1919209,12
u1919266,227
u1919277,27
u1919328,27
u1919377,24
u1919387,11
u1919464,80
u1919573,85
u1919582,37
u1919607,11
u1919661,17
u1919672,21
u1919680,10
u1919686,79
u1919810,39
u1919930,13
u192000,11
u1920055,46
u1920079,74
u1920172,37
u1920177,151
u1920230,20
u1920258,9
u1920363,9
u1920491,20
u1920497,59
u1920614,22
u1920646,23
u1920719,18
u1920766,21
u1920777,14
u1920787,126
u1920833,77
u1920841,19
u1920844,11
u1920873,15
u192090,65
u1920939,9
u1920989,9
u1921015,26
u1921039,75
u1921132,15
u1921142,20
u1921148,20
u1921155,42
u1921198,17
u1921203,12
u1921260,20
u1921367,7
u1921428,20
u1921560,13
u192161,7
u1921617,241
u1921638,26
u1921705,24
u1921712,12
u192172,12
u1921754,42
u192178,20
u1921875,10
u1921892,11
u1922071,125
u1922129,23
u1922148,74
u1922205,13
u1922217,41
u1922239,15
u1922302,102
u1922391,23
u1922400,16
u192241,17
u192246,37
u1922462,12
u1922473,17
u1922559,32
u1922606,10
u1922857,91
u192301,11
u1923015,8
u1923079,44
u1923151,118
u1923201,17
u1923265,12
u19233,13
u1923346,29
u1923348,72
u192337,32
u1923397,23
u1923474,100
u192352,37
u1923647,10
u1923660,32
u1923719,29
u1923729,7
u1923750,43
u1923798,69
u1923817,17
u192382,15
u1924091,310
u1924162,69
u192421,20
u1924234,22
u192434,13
u1924356,16
u1924397,9
u192443,15
u1924448,11
u1924495,26
u1924567,84
u1924646,75
u1924669,80
u1924691,18
u1924743,49
u1924768,27
u1924932,11
u192507,13
u1925140,13
u1925177,31
u1925192,12
u1925211,11
u1925232,34
u1925256,24
u1925283,129
u1925287,39
u1925288,10
u1925306,20
u1925362,36
u1925389,16
u1925480,8
u1925548,22
u1925566,9
u1925616,30
u1925742,79
u1925760,31
u1925812,21
u1925885,141
u192589,9
u1925899,24
u1925913,7
u1925954,16
u1925983,26
u1926064,62
u1926077,8
u1926085,67
u1926173,56
u1926183,9
u1926243,36
u1926436,67
u1926448,33
u1926455,10
u1926463,103
u1926481,9
u1926503,43
u1926507,8
u1926575,22
u192659,47
u1926709,58
u1926747,32
u1926751,27
u1926766,80
u1926772,17
